********************************************************************************

Well:		BILABRI D2
Path:		Original Path
Hole:		
Start:		418.90(m)
End:			1624.00(m)
Date/Time:	Saturday, August 05, 2006 /05:57:27
********************************************************************************


DEPTH                   TCDX                    ROP_AVG                 GR1AX                   RACLX                   RPCHX                   
m                       degF                    m/hr                    API                     ohm.m                   ohm.m                   

1101.20                 -999.25                 24.05                   -999.25                 -999.25                 -999.25                 
1101.30                 -999.25                 -999.25                 91.9                    -999.25                 -999.25                 
1101.40                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1101.50                 -999.25                 24.16                   -999.25                 -999.25                 -999.25                 
1101.60                 -999.25                 -999.25                 91.9                    -999.25                 -999.25                 
1101.70                 -999.25                 -999.25                 -999.25                 0.936                   0.712                   
1101.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1101.90                 -999.25                 24.25                   -999.25                 -999.25                 -999.25                 
1102.00                 -999.25                 -999.25                 -999.25                 0.945                   0.712                   
1102.10                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1102.20                 -999.25                 24.31                   -999.25                 -999.25                 -999.25                 
1102.30                 -999.25                 -999.25                 96.1                    0.949                   0.716                   
1102.40                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1102.50                 -999.25                 24.14                   -999.25                 -999.25                 -999.25                 
1102.60                 -999.25                 -999.25                 -999.25                 0.946                   0.720                   
1102.70                 -999.25                 -999.25                 95.1                    -999.25                 -999.25                 
1102.80                 -999.25                 24.44                   -999.25                 -999.25                 -999.25                 
1102.90                 -999.25                 -999.25                 -999.25                 0.943                   0.689                   
1103.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1103.10                 -999.25                 24.33                   -999.25                 -999.25                 -999.25                 
1103.20                 -999.25                 -999.25                 103.6                   -999.25                 -999.25                 
1103.30                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1103.40                 -999.25                 24.38                   91.0                    0.949                   0.704                   
1103.50                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1103.60                 -999.25                 -999.25                 -999.25                 0.951                   0.745                   
1103.70                 100.4                   25.06                   -999.25                 -999.25                 -999.25                 
1103.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1103.90                 -999.25                 -999.25                 96.1                    0.961                   0.737                   
1104.00                 -999.25                 27.00                   -999.25                 -999.25                 -999.25                 
1104.10                 -999.25                 -999.25                 -999.25                 0.967                   0.788                   
1104.20                 -999.25                 -999.25                 96.1                    -999.25                 -999.25                 
1104.30                 -999.25                 24.34                   -999.25                 -999.25                 -999.25                 
1104.40                 -999.25                 -999.25                 93.6                    -999.25                 -999.25                 
1104.50                 -999.25                 -999.25                 -999.25                 0.972                   0.852                   
1104.60                 -999.25                 23.50                   -999.25                 -999.25                 -999.25                 
1104.70                 -999.25                 -999.25                 103.6                   -999.25                 -999.25                 
1104.80                 -999.25                 -999.25                 -999.25                 0.993                   0.630                   
1104.90                 -999.25                 22.71                   -999.25                 -999.25                 -999.25                 
1105.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1105.10                 -999.25                 -999.25                 103.6                   0.967                   0.834                   
1105.20                 -999.25                 22.20                   -999.25                 -999.25                 -999.25                 
1105.30                 -999.25                 -999.25                 103.2                   0.962                   0.862                   
1105.40                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1105.50                 -999.25                 23.40                   -999.25                 -999.25                 -999.25                 
1105.60                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1105.70                 -999.25                 -999.25                 98.6                    -999.25                 -999.25                 
1105.80                 -999.25                 24.32                   -999.25                 0.948                   0.651                   
1105.90                 -999.25                 -999.25                 104.5                   -999.25                 -999.25                 
1106.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1106.10                 96.4                    24.85                   -999.25                 0.928                   0.659                   
1106.20                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1106.30                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1106.40                 -999.25                 24.57                   95.2                    -999.25                 -999.25                 
1106.50                 -999.25                 -999.25                 -999.25                 0.914                   0.704                   
1106.60                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1106.70                 -999.25                 24.02                   91.9                    0.913                   0.689                   
1106.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1106.90                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1107.00                 -999.25                 23.50                   -999.25                 0.899                   0.681                   
1107.10                 -999.25                 -999.25                 99.9                    0.889                   0.666                   
1107.20                 -999.25                 -999.25                 94.8                    0.878                   0.623                   
1107.30                 -999.25                 23.29                   -999.25                 -999.25                 -999.25                 
1107.40                 -999.25                 -999.25                 96.1                    0.854                   0.659                   
1107.50                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1107.60                 -999.25                 23.48                   96.1                    0.843                   0.689                   
1107.70                 -999.25                 -999.25                 100.7                   -999.25                 -999.25                 
1107.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1107.90                 -999.25                 24.29                   -999.25                 0.810                   0.704                   
1108.00                 -999.25                 -999.25                 104.0                   -999.25                 -999.25                 
1108.10                 -999.25                 -999.25                 104.5                   0.745                   0.673                   
1108.20                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1108.30                 -999.25                 25.09                   -999.25                 -999.25                 -999.25                 
1108.40                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1108.50                 -999.25                 -999.25                 100.7                   -999.25                 -999.25                 
1108.60                 -999.25                 25.40                   -999.25                 0.705                   0.503                   
1108.70                 -999.25                 -999.25                 108.7                   -999.25                 -999.25                 
1108.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1108.90                 -999.25                 25.52                   -999.25                 0.716                   0.623                   
1109.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1109.10                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1109.20                 -999.25                 25.01                   96.5                    -999.25                 -999.25                 
1109.30                 -999.25                 -999.25                 -999.25                 0.788                   0.582                   
1109.40                 -999.25                 -999.25                 99.4                    -999.25                 -999.25                 
1109.50                 -999.25                 25.57                   -999.25                 0.825                   0.689                   
1109.60                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1109.70                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1109.80                 -999.25                 25.68                   -999.25                 -999.25                 -999.25                 
1109.90                 -999.25                 -999.25                 98.2                    0.844                   0.651                   
1110.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1110.10                 -999.25                 10.93                   96.9                    0.855                   0.576                   
1110.20                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1110.30                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1110.40                 -999.25                 12.07                   104.9                   -999.25                 -999.25                 
1110.50                 -999.25                 -999.25                 -999.25                 0.840                   0.644                   
1110.60                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1110.70                 -999.25                 15.21                   103.2                   0.852                   0.576                   
1110.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1110.90                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1111.00                 -999.25                 18.20                   95.2                    -999.25                 -999.25                 
1111.10                 -999.25                 -999.25                 -999.25                 0.864                   0.595                   
1111.20                 -999.25                 -999.25                 99.9                    -999.25                 -999.25                 
1111.30                 -999.25                 19.92                   -999.25                 -999.25                 -999.25                 
1111.40                 -999.25                 -999.25                 -999.25                 0.873                   0.630                   
1111.50                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1111.60                 -999.25                 19.40                   -999.25                 -999.25                 -999.25                 
1111.70                 -999.25                 -999.25                 102.4                   -999.25                 -999.25                 
1111.80                 -999.25                 -999.25                 -999.25                 0.905                   0.729                   
1111.90                 -999.25                 19.43                   -999.25                 -999.25                 -999.25                 
1112.00                 -999.25                 -999.25                 106.6                   -999.25                 -999.25                 
1112.10                 -999.25                 -999.25                 -999.25                 0.934                   0.659                   
1112.20                 -999.25                 19.65                   -999.25                 -999.25                 -999.25                 
1112.30                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1112.40                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1112.50                 -999.25                 20.25                   108.7                   -999.25                 -999.25                 
1112.60                 -999.25                 -999.25                 -999.25                 0.981                   0.745                   
1112.70                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1112.80                 100.4                   20.93                   101.1                   -999.25                 -999.25                 
1112.90                 -999.25                 -999.25                 -999.25                 0.999                   0.815                   
1113.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1113.10                 -999.25                 21.74                   106.1                   -999.25                 -999.25                 
1113.20                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1113.30                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1113.40                 -999.25                 21.88                   -999.25                 -999.25                 -999.25                 
1113.50                 -999.25                 -999.25                 99.0                    1.052                   0.666                   
1113.60                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1113.70                 -999.25                 22.17                   -999.25                 -999.25                 -999.25                 
1113.80                 -999.25                 -999.25                 -999.25                 1.052                   0.843                   
1113.90                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1114.00                 -999.25                 22.55                   -999.25                 -999.25                 -999.25                 
1114.10                 -999.25                 -999.25                 107.8                   -999.25                 -999.25                 
1114.20                 -999.25                 -999.25                 -999.25                 1.068                   0.932                   
1114.30                 -999.25                 22.94                   -999.25                 -999.25                 -999.25                 
1114.40                 -999.25                 -999.25                 108.7                   1.062                   0.881                   
1114.50                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1114.60                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1114.70                 -999.25                 22.78                   -999.25                 -999.25                 -999.25                 
1114.80                 -999.25                 -999.25                 108.7                   -999.25                 -999.25                 
1114.90                 -999.25                 -999.25                 -999.25                 1.041                   0.712                   
1115.00                 -999.25                 22.72                   104.5                   -999.25                 -999.25                 
1115.10                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1115.20                 -999.25                 -999.25                 -999.25                 1.020                   0.729                   
1115.30                 -999.25                 22.55                   -999.25                 -999.25                 -999.25                 
1115.40                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1115.50                 -999.25                 -999.25                 107.0                   -999.25                 -999.25                 
1115.60                 -999.25                 22.33                   -999.25                 1.010                   0.771                   
1115.70                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1115.80                 -999.25                 -999.25                 107.0                   -999.25                 -999.25                 
1115.90                 -999.25                 21.38                   -999.25                 1.022                   0.737                   
1116.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1116.10                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1116.20                 -999.25                 10.09                   -999.25                 -999.25                 -999.25                 
1116.30                 -999.25                 -999.25                 106.1                   -999.25                 -999.25                 
1116.40                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1116.50                 -999.25                 11.04                   107.0                   -999.25                 -999.25                 
1116.60                 -999.25                 -999.25                 -999.25                 1.065                   0.932                   
1116.70                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1116.80                 -999.25                 15.05                   -999.25                 1.089                   0.911                   
1116.90                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1117.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1117.10                 -999.25                 19.34                   -999.25                 -999.25                 -999.25                 
1117.20                 -999.25                 -999.25                 105.7                   -999.25                 -999.25                 
1117.30                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1117.40                 -999.25                 21.77                   101.1                   -999.25                 -999.25                 
1117.50                 -999.25                 -999.25                 -999.25                 1.120                   0.834                   
1117.60                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1117.70                 -999.25                 22.28                   -999.25                 -999.25                 -999.25                 
1117.80                 -999.25                 -999.25                 -999.25                 1.099                   0.974                   
1117.90                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1118.00                 -999.25                 22.14                   -999.25                 -999.25                 -999.25                 
1118.10                 -999.25                 -999.25                 98.6                    -999.25                 -999.25                 
1118.20                 -999.25                 -999.25                 -999.25                 1.072                   0.953                   
1118.30                 -999.25                 22.09                   -999.25                 -999.25                 -999.25                 
1118.40                 -999.25                 -999.25                 106.1                   0.944                   0.704                   
1118.50                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1118.60                 -999.25                 22.27                   -999.25                 -999.25                 -999.25                 
1118.70                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1118.80                 -999.25                 -999.25                 104.0                   -999.25                 -999.25                 
1118.90                 -999.25                 22.30                   -999.25                 -999.25                 -999.25                 
1119.00                 -999.25                 -999.25                 102.0                   0.854                   0.630                   
1119.10                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1119.20                 -999.25                 21.75                   -999.25                 -999.25                 -999.25                 
1119.30                 -999.25                 -999.25                 -999.25                 0.860                   0.697                   
1119.40                 100.4                   -999.25                 -999.25                 -999.25                 -999.25                 
1119.50                 -999.25                 21.39                   -999.25                 -999.25                 -999.25                 
1119.60                 -999.25                 -999.25                 100.3                   0.897                   0.720                   
1119.70                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1119.80                 -999.25                 21.13                   -999.25                 0.921                   0.901                   
1119.90                 -999.25                 -999.25                 102.4                   -999.25                 -999.25                 
1120.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1120.10                 -999.25                 15.27                   -999.25                 -999.25                 -999.25                 
1120.20                 -999.25                 -999.25                 103.2                   -999.25                 -999.25                 
1120.30                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1120.40                 -999.25                 11.20                   -999.25                 0.898                   0.704                   
1120.50                 -999.25                 -999.25                 103.2                   -999.25                 -999.25                 
1120.60                 -999.25                 -999.25                 -999.25                 0.897                   0.576                   
1120.70                 -999.25                 9.59                    -999.25                 -999.25                 -999.25                 
1120.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1120.90                 -999.25                 -999.25                 98.2                    0.865                   0.666                   
1121.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1121.10                 -999.25                 9.81                    -999.25                 0.837                   0.666                   
1121.20                 -999.25                 -999.25                 102.8                   -999.25                 -999.25                 
1121.30                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1121.40                 -999.25                 10.74                   -999.25                 -999.25                 -999.25                 
1121.50                 -999.25                 -999.25                 108.7                   -999.25                 -999.25                 
1121.60                 -999.25                 -999.25                 -999.25                 0.761                   0.616                   
1121.70                 -999.25                 12.74                   101.1                   -999.25                 -999.25                 
1121.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1121.90                 -999.25                 -999.25                 -999.25                 0.722                   0.487                   
1122.00                 -999.25                 14.68                   -999.25                 -999.25                 -999.25                 
1122.10                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1122.20                 -999.25                 -999.25                 102.4                   -999.25                 -999.25                 
1122.30                 -999.25                 15.16                   -999.25                 0.721                   0.569                   
1122.40                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1122.50                 -999.25                 -999.25                 93.6                    -999.25                 -999.25                 
1122.60                 -999.25                 14.39                   -999.25                 0.750                   0.644                   
1122.70                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1122.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1122.90                 -999.25                 14.70                   96.9                    -999.25                 -999.25                 
1123.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1123.10                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1123.20                 -999.25                 15.29                   102.4                   -999.25                 -999.25                 
1123.30                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1123.40                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1123.50                 -999.25                 16.30                   -999.25                 -999.25                 -999.25                 
1123.60                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1123.70                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1123.80                 -999.25                 17.36                   -999.25                 -999.25                 -999.25                 
1123.90                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1124.00                 -999.25                 -999.25                 -999.25                 0.716                   0.595                   
1124.10                 -999.25                 17.03                   -999.25                 -999.25                 -999.25                 
1124.20                 100.4                   -999.25                 -999.25                 -999.25                 -999.25                 
1124.30                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1124.40                 -999.25                 17.02                   -999.25                 -999.25                 -999.25                 
1124.50                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1124.60                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1124.70                 -999.25                 17.61                   -999.25                 -999.25                 -999.25                 
1124.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1124.90                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1125.00                 -999.25                 16.42                   -999.25                 -999.25                 -999.25                 
1125.10                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1125.20                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1125.30                 -999.25                 15.99                   -999.25                 -999.25                 -999.25                 
1125.40                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1125.50                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1125.60                 -999.25                 13.41                   -999.25                 -999.25                 -999.25                 
1125.70                 -999.25                 -999.25                 -999.25                 0.846                   0.704                   
1125.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1125.90                 -999.25                 13.35                   -999.25                 -999.25                 -999.25                 
1126.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1126.10                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1126.20                 -999.25                 14.16                   -999.25                 0.858                   0.754                   
1126.30                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1126.40                 -999.25                 -999.25                 87.7                    -999.25                 -999.25                 
1126.50                 -999.25                 16.67                   -999.25                 -999.25                 -999.25                 
1126.60                 -999.25                 -999.25                 -999.25                 0.848                   0.616                   
1126.70                 -999.25                 -999.25                 95.2                    -999.25                 -999.25                 
1126.80                 -999.25                 19.28                   -999.25                 0.816                   0.616                   
1126.90                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1127.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1127.10                 -999.25                 -999.25                 -999.25                 0.783                   0.609                   
1127.20                 -999.25                 22.23                   83.5                    -999.25                 -999.25                 
1127.30                 -999.25                 -999.25                 -999.25                 0.763                   0.563                   
1127.40                 -999.25                 -999.25                 85.6                    -999.25                 -999.25                 
1127.50                 -999.25                 23.31                   -999.25                 -999.25                 -999.25                 
1127.60                 -999.25                 -999.25                 91.0                    0.694                   0.515                   
1127.70                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1127.80                 -999.25                 23.32                   -999.25                 -999.25                 -999.25                 
1127.90                 -999.25                 -999.25                 84.8                    -999.25                 -999.25                 
1128.00                 -999.25                 -999.25                 -999.25                 0.696                   0.294                   
1128.10                 -999.25                 22.49                   -999.25                 -999.25                 -999.25                 
1128.20                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1128.30                 -999.25                 -999.25                 90.6                    0.707                   0.557                   
1128.40                 -999.25                 20.69                   -999.25                 -999.25                 -999.25                 
1128.50                 -999.25                 -999.25                 89.0                    0.749                   0.602                   
1128.60                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1128.70                 -999.25                 20.57                   -999.25                 -999.25                 -999.25                 
1128.80                 -999.25                 -999.25                 87.7                    -999.25                 -999.25                 
1128.90                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1129.00                 -999.25                 22.24                   -999.25                 0.772                   0.589                   
1129.10                 -999.25                 -999.25                 93.6                    -999.25                 -999.25                 
1129.20                 -999.25                 -999.25                 -999.25                 0.781                   0.595                   
1129.30                 -999.25                 23.89                   -999.25                 -999.25                 -999.25                 
1129.40                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1129.50                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1129.60                 -999.25                 24.43                   92.7                    -999.25                 -999.25                 
1129.70                 -999.25                 -999.25                 -999.25                 0.807                   0.623                   
1129.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1129.90                 -999.25                 25.11                   87.3                    -999.25                 -999.25                 
1130.00                 -999.25                 -999.25                 -999.25                 0.814                   0.616                   
1130.10                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1130.20                 -999.25                 26.45                   -999.25                 -999.25                 -999.25                 
1130.30                 -999.25                 -999.25                 89.8                    -999.25                 -999.25                 
1130.40                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1130.50                 -999.25                 27.42                   -999.25                 0.821                   0.609                   
1130.60                 -999.25                 -999.25                 89.8                    -999.25                 -999.25                 
1130.70                 -999.25                 -999.25                 -999.25                 0.815                   0.623                   
1130.80                 -999.25                 28.32                   -999.25                 -999.25                 -999.25                 
1130.90                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1131.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1131.10                 -999.25                 16.15                   93.6                    0.810                   0.589                   
1131.20                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1131.30                 100.4                   -999.25                 87.3                    0.808                   0.589                   
1131.40                 -999.25                 15.35                   -999.25                 -999.25                 -999.25                 
1131.50                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1131.60                 -999.25                 -999.25                 90.6                    -999.25                 -999.25                 
1131.70                 -999.25                 16.74                   -999.25                 -999.25                 -999.25                 
1131.80                 -999.25                 -999.25                 -999.25                 0.808                   0.602                   
1131.90                 -999.25                 -999.25                 92.3                    -999.25                 -999.25                 
1132.00                 -999.25                 18.00                   -999.25                 0.819                   0.589                   
