********************************************************************************

Well:		Bilabri D3
Path:		Original Path
Hole:		Original Path Hole
Start:		262.00(m)
End:			841.00(m)
Date/Time:	Wednesday, October 11, 2006 /19:13:48
********************************************************************************


DEPTH                   TVD                     ROP_AVG                 GR1AX                   RACLX                   RPCHX                   TCDX                    
m                       m                       m/hr                    API                     ohm.m                   ohm.m                   degF                    

624.30                  624.30                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
624.40                  624.40                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
624.50                  624.53                  35.67                   -999.25                 -999.25                 -999.25                 92.3                    
624.60                  624.60                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
624.70                  624.70                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
624.80                  624.84                  41.76                   -999.25                 1.081                   0.881                   92.3                    
624.90                  624.90                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
625.00                  625.00                  -999.25                 58.8                    -999.25                 -999.25                 92.3                    
625.10                  625.14                  32.44                   -999.25                 -999.25                 -999.25                 92.3                    
625.20                  625.20                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
625.30                  625.30                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
625.40                  625.45                  36.65                   -999.25                 -999.25                 -999.25                 92.3                    
625.50                  625.50                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
625.60                  625.60                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
625.70                  625.70                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
625.80                  625.75                  35.14                   -999.25                 -999.25                 -999.25                 92.3                    
625.90                  625.90                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
626.00                  626.00                  -999.25                 57.5                    -999.25                 -999.25                 92.3                    
626.10                  626.06                  36.42                   -999.25                 -999.25                 -999.25                 92.3                    
626.20                  626.20                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
626.30                  626.30                  -999.25                 -999.25                 0.968                   0.761                   92.3                    
626.40                  626.36                  31.27                   -999.25                 -999.25                 -999.25                 92.3                    
626.50                  626.50                  -999.25                 51.4                    -999.25                 -999.25                 92.3                    
626.60                  626.60                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
626.70                  626.67                  30.54                   -999.25                 -999.25                 -999.25                 92.3                    
626.80                  626.80                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
626.90                  626.90                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
627.00                  626.97                  29.07                   -999.25                 -999.25                 -999.25                 92.3                    
627.10                  627.10                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
627.20                  627.20                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
627.30                  627.28                  26.93                   -999.25                 0.980                   0.854                   92.3                    
627.40                  627.40                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
627.50                  627.50                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
627.60                  627.58                  23.99                   -999.25                 -999.25                 -999.25                 92.3                    
627.70                  627.70                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
627.80                  627.80                  -999.25                 54.0                    -999.25                 -999.25                 92.3                    
627.90                  627.89                  24.47                   -999.25                 -999.25                 -999.25                 92.3                    
628.00                  628.00                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
628.10                  628.10                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
628.20                  628.19                  27.10                   -999.25                 -999.25                 -999.25                 92.3                    
628.30                  628.30                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
628.40                  628.40                  -999.25                 -999.25                 0.965                   0.863                   92.3                    
628.50                  628.50                  27.62                   -999.25                 -999.25                 -999.25                 92.3                    
628.60                  628.60                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
628.70                  628.70                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
628.80                  628.80                  35.46                   -999.25                 -999.25                 -999.25                 92.3                    
628.90                  628.90                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
629.00                  629.00                  -999.25                 52.3                    -999.25                 -999.25                 92.3                    
629.10                  629.11                  24.59                   -999.25                 -999.25                 -999.25                 92.3                    
629.20                  629.20                  -999.25                 -999.25                 1.079                   0.881                   92.3                    
629.30                  629.30                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
629.40                  629.41                  23.69                   -999.25                 -999.25                 -999.25                 92.3                    
629.50                  629.50                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
629.60                  629.60                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
629.70                  629.72                  25.79                   -999.25                 -999.25                 -999.25                 92.3                    
629.80                  629.80                  -999.25                 54.0                    -999.25                 -999.25                 92.3                    
629.90                  629.90                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
630.00                  630.02                  23.68                   -999.25                 1.067                   0.810                   92.3                    
630.10                  630.10                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
630.20                  630.20                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
630.30                  630.32                  25.21                   -999.25                 -999.25                 -999.25                 92.3                    
630.40                  630.40                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
630.50                  630.50                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
630.60                  630.63                  28.90                   -999.25                 -999.25                 -999.25                 92.3                    
630.70                  630.70                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
630.80                  630.80                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
630.90                  630.93                  31.78                   54.0                    -999.25                 -999.25                 92.3                    
631.00                  631.00                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
631.10                  631.10                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
631.20                  631.24                  30.05                   -999.25                 -999.25                 -999.25                 92.3                    
631.30                  631.30                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
631.40                  631.40                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
631.50                  631.54                  30.02                   -999.25                 -999.25                 -999.25                 92.3                    
631.60                  631.60                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
631.70                  631.70                  -999.25                 -999.25                 1.063                   0.802                   92.3                    
631.80                  631.80                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
631.90                  631.85                  27.42                   -999.25                 -999.25                 -999.25                 92.3                    
632.00                  632.00                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
632.10                  632.10                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
632.20                  632.15                  25.91                   -999.25                 -999.25                 -999.25                 92.3                    
632.30                  632.30                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
632.40                  632.40                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
632.50                  632.46                  27.44                   63.2                    -999.25                 -999.25                 92.3                    
632.60                  632.60                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
632.70                  632.70                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
632.80                  632.76                  71.70                   -999.25                 -999.25                 -999.25                 92.3                    
632.90                  632.90                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
633.00                  633.00                  -999.25                 -999.25                 1.261                   1.019                   92.3                    
633.10                  633.07                  30.62                   -999.25                 -999.25                 -999.25                 92.3                    
633.20                  633.20                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
633.30                  633.30                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
633.40                  633.37                  25.82                   -999.25                 -999.25                 -999.25                 92.3                    
633.50                  633.50                  -999.25                 64.9                    -999.25                 -999.25                 92.3                    
633.60                  633.60                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
633.70                  633.68                  27.70                   -999.25                 1.314                   1.153                   92.3                    
633.80                  633.80                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
633.90                  633.90                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
634.00                  633.98                  24.49                   -999.25                 -999.25                 -999.25                 92.3                    
634.10                  634.10                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
634.20                  634.20                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
634.30                  634.29                  23.57                   -999.25                 -999.25                 -999.25                 92.3                    
634.40                  634.40                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
634.50                  634.50                  -999.25                 66.7                    -999.25                 -999.25                 92.3                    
634.60                  634.59                  23.04                   -999.25                 -999.25                 -999.25                 92.3                    
634.70                  634.70                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
634.80                  634.80                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
634.90                  634.90                  23.73                   -999.25                 -999.25                 -999.25                 92.3                    
635.00                  635.00                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
635.10                  635.10                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
635.20                  635.20                  22.53                   -999.25                 1.356                   1.141                   92.3                    
635.30                  635.30                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
635.40                  635.40                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
635.50                  635.51                  23.59                   -999.25                 -999.25                 -999.25                 92.3                    
635.60                  635.60                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
635.70                  635.70                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
635.80                  635.81                  48.07                   60.6                    -999.25                 -999.25                 92.3                    
635.90                  635.90                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
636.00                  636.00                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
636.10                  636.12                  60.98                   -999.25                 -999.25                 -999.25                 92.3                    
636.20                  636.20                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
636.30                  636.30                  -999.25                 -999.25                 1.307                   1.201                   92.3                    
636.40                  636.42                  46.94                   -999.25                 -999.25                 -999.25                 92.3                    
636.50                  636.50                  -999.25                 62.3                    -999.25                 -999.25                 92.3                    
636.60                  636.60                  -999.25                 -999.25                 1.288                   0.977                   92.3                    
636.70                  636.73                  100.99                  -999.25                 -999.25                 -999.25                 92.3                    
636.80                  636.80                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
636.90                  636.90                  -999.25                 61.0                    -999.25                 -999.25                 92.3                    
637.00                  637.03                  84.17                   -999.25                 -999.25                 -999.25                 92.3                    
637.10                  637.10                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
637.20                  637.20                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
637.30                  637.33                  59.79                   -999.25                 1.262                   1.118                   92.3                    
637.40                  637.40                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
637.50                  637.50                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
637.60                  637.64                  43.28                   -999.25                 -999.25                 -999.25                 92.3                    
637.70                  637.70                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
637.80                  637.80                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
637.90                  637.94                  36.14                   66.2                    -999.25                 -999.25                 92.3                    
638.00                  638.00                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
638.10                  638.10                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
638.20                  638.20                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
638.30                  638.25                  31.03                   -999.25                 -999.25                 -999.25                 92.3                    
638.40                  638.40                  -999.25                 -999.25                 1.341                   0.810                   92.3                    
638.50                  638.50                  -999.25                 69.3                    1.354                   1.201                   92.3                    
638.60                  638.55                  27.09                   -999.25                 -999.25                 -999.25                 92.3                    
638.70                  638.70                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
638.80                  638.80                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
638.90                  638.86                  24.97                   -999.25                 -999.25                 -999.25                 92.3                    
639.00                  639.00                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
639.10                  639.10                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
639.20                  639.16                  23.75                   63.2                    -999.25                 -999.25                 92.3                    
639.30                  639.30                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
639.40                  639.40                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
639.50                  639.47                  20.82                   -999.25                 -999.25                 -999.25                 92.3                    
639.60                  639.60                  -999.25                 -999.25                 1.373                   1.095                   92.3                    
639.70                  639.70                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
639.80                  639.77                  16.04                   -999.25                 -999.25                 -999.25                 92.3                    
639.90                  639.90                  -999.25                 -999.25                 1.378                   1.129                   92.3                    
640.00                  640.00                  -999.25                 -999.25                 1.375                   1.226                   92.3                    
640.10                  640.08                  15.39                   64.9                    -999.25                 -999.25                 92.3                    
640.20                  640.20                  -999.25                 -999.25                 1.362                   1.118                   92.3                    
640.30                  640.30                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
640.40                  640.38                  13.87                   67.3                    -999.25                 -999.25                 92.3                    
640.50                  640.50                  -999.25                 50.1                    -999.25                 -999.25                 92.3                    
640.60                  640.60                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
640.70                  640.69                  15.74                   -999.25                 -999.25                 -999.25                 92.3                    
640.80                  640.80                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
640.90                  640.90                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
641.00                  640.99                  16.74                   -999.25                 -999.25                 -999.25                 92.3                    
641.10                  641.10                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
641.20                  641.20                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
641.30                  641.30                  21.83                   -999.25                 -999.25                 -999.25                 92.3                    
641.40                  641.40                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
641.50                  641.50                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
641.60                  641.60                  30.07                   -999.25                 -999.25                 -999.25                 92.3                    
641.70                  641.70                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
641.80                  641.80                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
641.90                  641.91                  37.84                   -999.25                 -999.25                 -999.25                 92.3                    
642.00                  642.00                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
642.10                  642.10                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
642.20                  642.21                  31.26                   -999.25                 -999.25                 -999.25                 92.3                    
642.30                  642.30                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
642.40                  642.40                  -999.25                 -999.25                 1.351                   1.189                   92.3                    
642.50                  642.52                  34.55                   -999.25                 -999.25                 -999.25                 92.3                    
642.60                  642.60                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
642.70                  642.70                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
642.80                  642.82                  30.96                   62.3                    -999.25                 -999.25                 92.3                    
642.90                  642.90                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
643.00                  643.00                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
643.10                  643.13                  31.31                   -999.25                 -999.25                 -999.25                 92.3                    
643.20                  643.20                  -999.25                 -999.25                 1.358                   1.153                   92.3                    
643.30                  643.30                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
643.40                  643.43                  29.70                   -999.25                 -999.25                 -999.25                 92.3                    
643.50                  643.50                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
643.60                  643.60                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
643.70                  643.74                  32.78                   -999.25                 -999.25                 -999.25                 92.3                    
643.80                  643.80                  -999.25                 66.2                    -999.25                 -999.25                 92.3                    
643.90                  643.90                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
644.00                  644.04                  32.80                   -999.25                 -999.25                 -999.25                 92.3                    
644.10                  644.10                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
644.20                  644.20                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
644.30                  644.35                  27.99                   -999.25                 -999.25                 -999.25                 92.3                    
644.40                  644.40                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
644.50                  644.50                  -999.25                 -999.25                 1.393                   1.201                   92.3                    
644.60                  644.60                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
644.70                  644.65                  26.71                   74.5                    -999.25                 -999.25                 92.3                    
644.80                  644.80                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
644.90                  644.90                  -999.25                 -999.25                 1.401                   1.213                   92.3                    
645.00                  644.95                  23.26                   -999.25                 -999.25                 -999.25                 92.3                    
645.10                  645.10                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
645.20                  645.20                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
645.30                  645.26                  29.17                   -999.25                 -999.25                 -999.25                 92.3                    
645.40                  645.40                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
645.50                  645.50                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
645.60                  645.56                  33.69                   -999.25                 -999.25                 -999.25                 92.3                    
645.70                  645.70                  -999.25                 59.3                    -999.25                 -999.25                 92.3                    
645.80                  645.80                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
645.90                  645.87                  35.90                   -999.25                 -999.25                 -999.25                 92.3                    
646.00                  646.00                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
646.10                  646.10                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
646.20                  646.17                  35.06                   -999.25                 -999.25                 -999.25                 92.3                    
646.30                  646.30                  -999.25                 -999.25                 1.330                   1.316                   92.3                    
646.40                  646.40                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
646.50                  646.48                  33.96                   -999.25                 -999.25                 -999.25                 92.3                    
646.60                  646.60                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
646.70                  646.70                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
646.80                  646.78                  35.03                   40.5                    -999.25                 -999.25                 92.3                    
646.90                  646.90                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
647.00                  647.00                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
647.10                  647.09                  33.53                   -999.25                 -999.25                 -999.25                 92.3                    
647.20                  647.20                  -999.25                 -999.25                 1.199                   0.900                   92.3                    
647.30                  647.30                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
647.40                  647.39                  38.11                   -999.25                 -999.25                 -999.25                 92.3                    
647.50                  647.50                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
647.60                  647.60                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
647.70                  647.70                  38.31                   -999.25                 -999.25                 -999.25                 92.3                    
647.80                  647.80                  -999.25                 41.0                    -999.25                 -999.25                 92.3                    
647.90                  647.90                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
648.00                  648.00                  37.05                   -999.25                 -999.25                 -999.25                 92.3                    
648.10                  648.10                  -999.25                 -999.25                 1.112                   0.508                   92.3                    
648.20                  648.20                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
648.30                  648.31                  36.76                   -999.25                 -999.25                 -999.25                 92.3                    
648.40                  648.40                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
648.50                  648.50                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
648.60                  648.61                  41.84                   49.7                    -999.25                 -999.25                 92.3                    
648.70                  648.70                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
648.80                  648.80                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
648.90                  648.92                  44.33                   -999.25                 1.126                   0.707                   92.3                    
649.00                  649.00                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
649.10                  649.10                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
649.20                  649.22                  40.67                   -999.25                 -999.25                 -999.25                 92.3                    
649.30                  649.30                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
649.40                  649.40                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
649.50                  649.53                  40.19                   -999.25                 -999.25                 -999.25                 92.3                    
649.60                  649.60                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
649.70                  649.70                  -999.25                 54.5                    -999.25                 -999.25                 92.3                    
649.80                  649.83                  40.55                   -999.25                 -999.25                 -999.25                 92.3                    
649.90                  649.90                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
650.00                  650.00                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
650.10                  650.14                  42.24                   -999.25                 -999.25                 -999.25                 92.3                    
650.20                  650.20                  -999.25                 -999.25                 1.144                   0.863                   92.3                    
650.30                  650.30                  -999.25                 -999.25                 1.147                   1.029                   92.3                    
650.40                  650.44                  44.67                   -999.25                 -999.25                 -999.25                 92.3                    
650.50                  650.50                  -999.25                 62.3                    -999.25                 -999.25                 92.3                    
650.60                  650.60                  -999.25                 -999.25                 -999.25                 -999.25                 92.3                    
650.70                  650.75                  41.61                   -999.25                 -999.25                 -999.25                 92.3                    
