Depth	TVD	ROP  Gas(units)	C1(PPM)	C2	C3	iC4	nC4	C5	
2218	2150.48	23.44	25	2475	0	0	0	0	0
2219	2151.31	9.96	26	2574	0	0	0	0	0
2220	2152.15	17.37	27	2673	0	0	0	0	0
2221	2152.98	24.98	25	2475	0	0	0	0	0
2222	2153.81	31.37	21	2079	0	0	0	0	0
2223	2154.65	36.8	19	1881	0	0	0	0	0
2224	2155.48	11.54	17	1683	0	0	0	0	0
2225	2156.31	10.85	16	1584	0	0	0	0	0
2226	2157.14	6.19	15	1485	0	0	0	0	0
2227	2157.98	7.65	16	1584	0	0	0	0	0
2228	2158.81	24.73	15	1485	0	0	0	0	0
2229	2159.64	24.1	14	1386	0	0	0	0	0
2230	2160.48	20.56	15	1485	0	0	0	0	0
2231	2161.31	19.81	14	1386	0	0	0	0	0
2232	2162.14	19	13	1287	0	0	0	0	0
2233	2162.98	15.43	13	1287	0	0	0	0	0
2234	2163.81	8.07	12	1188	0	0	0	0	0
2235	2164.64	16.13	11	1089	0	0	0	0	0
2236	2165.47	22.29	12	1188	0	0	0	0	0
2237	2166.31	6.7	13	1287	0	0	0	0	0
2238	2167.14	6.52	11	1089	0	0	0	0	0
2239	2167.97	6.64	12	1188	0	0	0	0	0
2240	2168.81	22.52	11	1089	0	0	0	0	0
2241	2169.64	32.69	12	1188	0	0	0	0	0
2242	2170.47	25.92	18	1782	0	0	0	0	0
2243	2171.31	41.47	25	2475	0	0	0	0	0
2244	2172.14	51.75	27	2673	0	0	0	0	0
2245	2172.97	48.49	31	3069	0	0	0	0	0
2246	2173.81	50.66	34	3366	0	0	0	0	0
2247	2174.64	59.06	37	3663	0	0	0	0	0
2248	2175.47	64.66	35	3465	0	0	0	0	0
2249	2176.3	7.98	36	3564	0	0	0	0	0
2250	2177.14	13.68	39	3861	0	0	0	0	0
2251	2177.97	49.39	43	4257	0	0	0	0	0
2252	2178.8	51.7	42	4158	0	0	0	0	0
2253	2179.64	45.59	40	3960	0	0	0	0	0
2254	2180.47	51.15	36	3564	0	0	0	0	0
2255	2181.3	34.55	31	3069	0	0	0	0	0
2256	2182.14	40.4	29	2871	0	0	0	0	0
2257	2182.97	44.34	30	2970	0	0	0	0	0
2258	2183.8	34.69	33	3267	0	0	0	0	0
2259	2184.64	48.2	36	3564	0	0	0	0	0
2260	2186.52	36.64	31	3069	0	0	0	0	0
2261	2186.3	50.25	30	2970	0	0	0	0	0
2262	2187.14	51.7	29	2871	0	0	0	0	0
2263	2187.97	52.15	29	2871	0	0	0	0	0
2264	2188.81	53.72	31	3069	0	0	0	0	0
2265	2189.64	46.25	32	3168	0	0	0	0	0
2266	2190.48	49.9	34	3366	0	0	0	0	0
2267	2191.31	46.84	33	3267	0	0	0	0	0
2268	2192.15	33.59	33	3267	0	0	0	0	0
2269	2192.98	42.78	33	3267	0	0	0	0	0
2270	2193.81	50.23	30	2970	0	0	0	0	0
2271	2194.65	48.18	31	3069	0	0	0	0	0
2272	2195.48	46.04	34	3366	0	0	0	0	0
2273	2196.32	49.53	32	3168	0	0	0	0	0
2274	2197.15	42.12	31	3069	0	0	0	0	0
2275	2197.99	41.9	31	3069	0	0	0	0	0
2276	2198.82	57.19	30	2970	0	0	0	0	0
2277	2199.66	32.42	32	3168	0	0	0	0	0
2278	2200.49	26.39	35	3465	0	0	0	0	0
2279	2201.33	29.66	38	3762	0	0	0	0	0
2280	2202.16	36.42	45	4455	0	0	0	0	0
2281	2202.99	24.25	50	4950	0	0	0	0	0
2282	2203.83	30.37	51	5049	0	0	0	0	0
2283	2204.66	36.52	50	4950	0	0	0	0	0
2284	2205.5	31.01	49	4851	0	0	0	0	0
2285	2206.33	32.28	46	4554	0	0	0	0	0
2286	2207.17	46.49	42	4158	0	0	0	0	0
2287	2208	34.64	38	3762	0	0	0	0	0
2288	2208.84	42.29	34	3366	0	0	0	0	0
2289	2209.67	68.2	32	3168	0	0	0	0	0
2290	2210.51	69.1	30	2970	0	0	0	0	0
2291	2211.34	52.3	32	3168	0	0	0	0	0
2292	2212.17	39.62	33	3267	0	0	0	0	0
2293	2213.01	32.53	32	3168	0	0	0	0	0
2294	2213.84	32.64	35	3465	0	0	0	0	0
2295	2214.68	23.37	38	3762	0	0	0	0	0
2296	2215.51	21.43	46	4554	0	0	0	0	0
2297	2216.35	29.26	47	4653	0	0	0	0	0
2298	2217.18	23.32	43	4257	0	0	0	0	0
2299	2218.02	46.64	41	4059	0	0	0	0	0
2300	2218.85	30.17	40	3960	0	0	0	0	0
2301	2219.69	43.85	39	3861	0	0	0	0	0
2302	2220.52	28.58	35	3465	0	0	0	0	0
2303	2221.35	8.74	32	3168	0	0	0	0	0
2304	2222.19	41.61	31	3069	0	0	0	0	0
2305	2223.02	51.23	32	3168	0	0	0	0	0
2306	2223.86	29.91	34	3366	0	0	0	0	0
2307	2224.69	35.54	37	3663	0	0	0	0	0
2308	2225.53	29.96	42	4158	0	0	0	0	0
2309	2226.36	15.81	61	5978	0	0	0	0	0
2310	2227.2	23.35	78	7644	0	0	0	0	0
2311	2228.03	22.24	87	8526	0	0	0	0	0
2312	2228.87	22.93	98	9604	0	0	0	0	0
2313	2229.7	25.19	124	12152	0	0	0	0	0
2314	2230.53	25.74	166	16268	0	0	0	0	0
2315	2231.37	23.02	211	20678	0	0	0	0	0
2316	2232.21	18.72	273	26754	0	0	0	0	0
2317	2233.09	18.52	275	26950	0	0	0	0	0
2318	2233.93	24.48	277	27146	0	0	0	0	0
2319	2234.76	36.76	265	25970	0	0	0	0	0
2320	2235.6	30.42	231	22638	0	0	0	0	0
2321	2236.44	32.63	210	20580	0	0	0	0	0
2322	2237.27	26.25	175	17150	0	0	0	0	0
2323	2238.11	37.68	171	16758	0	0	0	0	0
2324	2238.95	35.11	162	15876	0	0	0	0	0
2325	2239.78	27.97	135	13230	0	0	0	0	0
2326	2240.62	34.98	126	12348	0	0	0	0	0
2327	2241.46	45.53	116	11368	0	0	0	0	0
2328	2242.29	55.29	110	10780	0	0	0	0	0
2329	2243.13	23.06	106	10388	0	0	0	0	0
2330	2243.97	26.98	112	10976	0	0	0	0	0
2331	2244.8	23.95	115	11270	0	0	0	0	0
2332	2245.64	22.97	113	11074	0	0	0	0	0
2333	2246.48	22.7	111	10878	0	0	0	0	0
2334	2247.31	23.03	109	10682	0	0	0	0	0
2335	2248.15	15.13	108	10584	0	0	0	0	0
2336	2248.99	19.37	107	10486	0	0	0	0	0
2337	2249.82	31.73	101	9898	0	0	0	0	0
2338	2250.66	22.62	99	9702	0	0	0	0	0
2339	2251.5	16.69	95	9310	0	0	0	0	0
2340	2252.33	13.36	90	8820	0	0	0	0	0
2341	2253.17	7.72	84	8232	0	0	0	0	0
2342	2254.01	25.83	80	7840	0	0	0	0	0
2343	2254.84	16.93	78	7644	0	0	0	0	0
2344	2255.68	15.2	85	8330	0	0	0	0	0
2345	2256.52	13.6	96	9408	0	0	0	0	0
2346	2257.35	20.11	107	10486	0	0	0	0	0
2347	2258.19	20.33	122	11956	0	0	0	0	0
2348	2259.02	17.88	120	11760	0	0	0	0	0
2349	2259.86	16.12	112	10976	0	0	0	0	0
2350	2260.7	24.13	105	10290	0	0	0	0	0
2351	2261.53	26.91	84	8232	0	0	0	0	0
2352	2262.37	30.71	71	6958	0	0	0	0	0
2353	2263.21	18.47	62	6138	0	0	0	0	0
2354	2264.04	18.39	53	5247	0	0	0	0	0
2355	2264.88	29.48	47	4653	0	0	0	0	0
2356	2265.72	38.13	36	3564	0	0	0	0	0
2357	2266.55	44.23	32	3168	0	0	0	0	0
2358	2267.39	46.1	30	2970	0	0	0	0	0
2359	2268.23	51.44	29	2871	0	0	0	0	0
2360	2269.06	38.44	36	3564	0	0	0	0	0
2361	2269.9	27.45	42	4158	0	0	0	0	0
2362	2270.74	28.53	58	5742	0	0	0	0	0
2363	2271.57	29.03	64	6336	0	0	0	0	0
2364	2272.41	28.61	71	7029	0	0	0	0	0
2365	2273.25	27.73	69	6831	0	0	0	0	0
2366	2274.08	27.42	61	6039	0	0	0	0	0
2367	2274.92	28.58	58	5742	0	0	0	0	0
2368	2275.76	23.28	55	5445	0	0	0	0	0
2369	2276.59	25.66	49	4851	0	0	0	0	0
2370	2277.43	30.92	44	4356	0	0	0	0	0
2371	2278.27	31.03	43	4257	0	0	0	0	0
2372	2279.1	28.13	41	4059	0	0	0	0	0
2373	2279.94	34.06	40	3960	0	0	0	0	0
2374	2280.78	24.72	38	3762	0	0	0	0	0
2375	2281.61	28.7	34	3366	0	0	0	0	0
2376	2282.45	27.71	29	2871	0	0	0	0	0
2377	2283.29	27.99	27	2673	0	0	0	0	0
2378	2284.12	22.48	25	2475	0	0	0	0	0
2379	2284.96	55.98	24	2376	0	0	0	0	0
2380	2285.8	40.84	25	2475	0	0	0	0	0
2381	2286.63	37.78	26	2574	0	0	0	0	0
2382	2287.47	45.87	27	2673	0	0	0	0	0
2383	2288.31	42.54	27	2673	0	0	0	0	0
2384	2289.14	24.83	29	2871	0	0	0	0	0
2385	2289.98	22.72	33	3267	0	0	0	0	0
2386	2290.82	33.11	39	3861	0	0	0	0	0
2387	2291.65	30.54	44	4356	0	0	0	0	0
2388	2292.49	33.41	45	4455	0	0	0	0	0
2389	2293.33	33.56	44	4356	0	0	0	0	0
2390	2294.16	24.74	43	4257	0	0	0	0	0
2391	2295	21.69	42	4158	0	0	0	0	0
2392	2295.84	35.16	40	3960	0	0	0	0	0
2393	2296.67	41.69	36	3564	0	0	0	0	0
2394	2297.51	21.12	35	3465	0	0	0	0	0
2395	2298.35	17.42	32	3168	0	0	0	0	0
2396	2299.18	24.88	31	3069	0	0	0	0	0
2397	2300.02	15.81	30	2970	0	0	0	0	0
2398	2300.85	24.98	26	2574	0	0	0	0	0
2399	2301.69	22.51	25	2475	0	0	0	0	0
2400	2302.53	22.28	25	2475	0	0	0	0	0
2401	2303.36	29.23	26	2574	0	0	0	0	0
2402	2304.2	25.96	26	2574	0	0	0	0	0
2403	2305.04	23.04	27	2673	0	0	0	0	0
2404	2305.87	23.34	27	2673	0	0	0	0	0
2405	2306.71	21.9	27	2673	0	0	0	0	0
2406	2307.55	20.8	28	2772	0	0	0	0	0
2407	2308.38	26.54	28	2772	0	0	0	0	0
2408	2309.22	19.84	27	2673	0	0	0	0	0
2409	2310.06	26.12	27	2673	0	0	0	0	0
2410	2310.89	21.46	28	2772	0	0	0	0	0
2411	2311.73	38.94	26	2574	0	0	0	0	0
2412	2312.57	35.56	25	2475	0	0	0	0	0
2413	2313.4	26.59	24	2376	0	0	0	0	0
2414	2314.24	23.28	25	2475	0	0	0	0	0
2415	2315.08	33.18	26	2574	0	0	0	0	0
2416	2315.91	40.49	27	2673	0	0	0	0	0
2417	2316.75	34.15	28	2772	0	0	0	0	0
2418	2317.59	27.62	29	2871	0	0	0	0	0
2419	2318.42	22.74	26	2574	0	0	0	0	0
2420	2319.26	17.71	27	2673	0	0	0	0	0
2421	2320.1	20.71	30	2970	0	0	0	0	0
2422	2320.93	17.93	31	3069	0	0	0	0	0
2423	2321.77	23.2	38	3762	0	0	0	0	0
2424	2322.61	19.09	45	4455	0	0	0	0	0
2425	2323.44	17.52	69	6762	0	0	0	0	0
2426	2324.28	22.83	123	12054	0	0	0	0	0
2427	2325.12	18.96	156	15288	0	0	0	0	0
2428	2325.95	27.08	167	16366	0	0	0	0	0
2429	2326.79	31.32	191	18718	0	0	0	0	0
2430	2327.63	31.7	197	19306	0	0	0	0	0
2431	2328.46	31	201	19698	0	0	0	0	0
2432	2329.3	31.16	198	19404	0	0	0	0	0
2433	2330.14	31.24	172	16856	0	0	0	0	0
2434	2330.97	26.62	129	12642	0	0	0	0	0
2435	2331.81	30.23	98	9604	0	0	0	0	0
2436	2332.65	33.19	104	10192	0	0	0	0	0
2437	2333.48	23.78	132	12936	0	0	0	0	0
2438	2334.32	19.31	176	17248	0	0	0	0	0
2439	2335.16	19.69	230	22310	230	0	0	0	0
2440	2335.99	20.87	760	73720	760	0	0	0	0
2441	2336.83	20.87	1540	149380	1540	0	0	0	0
2442	2337.67	14.26	950	92150	950	0	0	0	0
2443	2338.5	38.8	870	84390	870	0	0	0	0
2444	2339.34	61.92	560	54320	560	0	0	0	0
2445	2340.18	42.39	480	46560	480	0	0	0	0
2446	2341.01	26.13	620	60140	620	0	0	0	0
2447	2341.85	21.55	1350	130950	1350	0	0	0	0
2448	2342.69	21.16	2320	225040	2320	0	0	0	0
2449	2343.52	19.62	2510	243470	2510	0	0	0	0
2450	2344.36	25.38	2860	277420	2860	0	0	0	0
2451	2345.19	29.42	3333	323301	3333	0	0	0	0
2452	2346.03	24.12	5060	490820	5060	0	0	0	0
2453	2346.87	23.19	5035	488395	5035	0	0	0	0
2454	2347.7	29.22	4860	471420	4860	0	0	0	0
2455	2348.54	23.78	4940	479180	4940	0	0	0	0
2456	2349.38	25.1	4995	484515	4995	0	0	0	0
2457	2350.21	30.61	5057	490529	5057	0	0	0	0
2458	2351.05	29.7	5050	489850	5050	0	0	0	0
2459	2351.89	29.46	4800	465600	4800	0	0	0	0
2460	2352.72	28.2	4900	475300	4900	0	0	0	0
2461	2353.56	24.1	5120	496640	5120	0	0	0	0
2462	2354.4	33.73	5270	511190	5270	0	0	0	0
2463	2355.23	34.92	5107	495379	5107	0	0	0	0
2464	2356.07	32.76	4225	409825	4225	0	0	0	0
2465	2356.91	29.78	3250	315250	3250	0	0	0	0
2466	2357.74	25.62	2345	227465	2345	0	0	0	0
2467	2358.58	34.65	1965	190605	1965	0	0	0	0
2468	2359.42	31.4	1875	181875	1875	0	0	0	0
2469	2360.25	61.21	1794	174018	1794	0	0	0	0
2470	2361.09	44.52	1721	166937	1721	0	0	0	0
2471	2361.93	55.59	1690	163930	1690	0	0	0	0
2472	2362.76	38.17	1605	155685	1605	0	0	0	0
2473	2363.6	27.77	1591	154327	1591	0	0	0	0
2474	2364.44	25.75	1543	149671	1543	0	0	0	0
2475	2365.27	19.18	1532	148604	1532	0	0	0	0
2476	2366.11	18.48	1569	152193	1569	0	0	0	0
2477	2366.95	16.86	1600	155200	1600	0	0	0	0
2478	2367.78	14.78	1754	170138	1754	0	0	0	0
2479	2368.62	17.66	1511	146567	1511	0	0	0	0
2480	2369.46	17.5	1420	137740	1420	0	0	0	0
2481	2370.29	11.85	1236	119892	1236	0	0	0	0
2482	2371.13	9.88	1120	108640	1120	0	0	0	0
2483	2371.97	7.73	900	87300	900	0	0	0	0
2484	2372.8	17.01	865	83905	865	0	0	0	0
2485	2373.64	17.85	841	81577	841	0	0	0	0
2486	2374.48	64.58	812	78764	812	0	0	0	0
2487	2375.31	52.3	699	68502	0	0	0	0	0
2488	2376.15	51.9	568	55664	0	0	0	0	0
2489	2376.99	1.67	395	38710	0	0	0	0	0
2490	2377.82	19.03	259	25382	0	0	0	0	0
2491	2378.66	34.34	179	17721	0	0	0	0	0
2492	2379.5	41.81	114	11286	0	0	0	0	0
2493	2380.33	30	113	11187	0	0	0	0	0
2494	2381.17	20.93	100	9900	0	0	0	0	0
2495	2382.01	24.79	99	9801	0	0	0	0	0
2496	2382.84	26.85	99	9801	0	0	0	0	0
2497	2383.68	21.19	95	9405	0	0	0	0	0
2498	2384.52	17.57	90	8910	0	0	0	0	0
2499	2385.35	39.17	90	8910	0	0	0	0	0
2500	2386.19	20.6	92	9108	0	0	0	0	0
2501	2387.02	30.79	95	9405	0	0	0	0	0
2502	2387.86	35.73	100	9900	0	0	0	0	0
2503	2388.7	30.14	101	9999	0	0	0	0	0
2504	2389.53	27.03	102	10098	0	0	0	0	0
2505	2390.37	42.32	117	11583	0	0	0	0	0
2506	2391.21	44.88	117	11583	0	0	0	0	0
2507	2392.04	36.02	112	11088	0	0	0	0	0
2508	2392.88	34.05	111	10989	0	0	0	0	0
2509	2393.72	33.71	109	10791	0	0	0	0	0
2510	2394.55	35.7	112	9968	1120	0	0	0	0
2511	2395.39	24.77	136	12104	1360	0	0	0	0
2512	2396.23	22.53	144	12816	1440	0	0	0	0
2513	2397.06	29.26	150	13350	1500	0	0	0	0
2514	2397.9	28.19	205	18245	2050	0	0	0	0
2515	2398.74	25.84	269	23941	2690	0	0	0	0
2516	2399.57	24.91	350	31150	3500	0	0	0	0
2517	2400.41	31.43	404	35956	4040	0	0	0	0
2518	2401.25	25.34	470	41830	4700	0	0	0	0
2519	2402.09	26.11	651	57939	6510	0	0	0	0
2520	2402.93	24.29	859	76451	8590	0	0	0	0
2521	2403.77	31.65	963	85707	9630	0	0	0	0
2522	2404.61	16.98	1054	93806	10540	0	0	0	0
2523	2405.45	38.52	1159	103151	11590	0	0	0	0
2524	2406.29	18.73	1153	102617	11530	0	0	0	0
2525	2407.13	24.27	1123	99947	11230	0	0	0	0
2526	2407.97	20.2	1136	101104	11360	0	0	0	0
2527	2408.81	19.82	1159	103151	11590	0	0	0	0
2528	2409.65	18.53	1296	115344	12960	0	0	0	0
2529	2410.49	35.19	1434	127626	14340	0	0	0	0
2530	2411.33	32.6	1543	137327	15430	0	0	0	0
2531	2412.17	31.9	1290	114810	12900	0	0	0	0
2532	2413.01	29.1	1210	107690	12100	0	0	0	0
2533	2413.85	30.6	1120	99680	11200	0	0	0	0
2534	2414.69	42.4	1051	93539	10510	0	0	0	0
2535	2415.53	39.99	968	86152	9680	0	0	0	0
2536	2416.37	38.9	821	73069	8210	0	0	0	0
2537	2417.21	31.93	745	66305	7450	0	0	0	0
2538	2418.05	29.07	732	65148	7320	0	0	0	0
2539	2418.89	16.97	768	64512	8448	3072	0	0	0
2540	2419.73	19.84	892	74928	9812	3568	0	0	0
2541	2420.57	46.84	1322	111048	14542	5288	0	0	0
2542	2421.41	30.88	1802	151368	19822	7208	0	0	0
2543	2422.25	42.98	2278	191352	25058	9112	0	0	0
2544	2423.09	42.32	2581	216804	28391	10324	0	0	0
2545	2423.93	40.96	2868	240912	31548	11472	0	0	0
2546	2424.77	43.28	3023	253932	33253	12092	0	0	0
2547	2425.61	34.63	2959	248556	32549	11836	0	0	0
2548	2426.45	52.46	2665	223860	29315	10660	0	0	0
2549	2427.29	60.29	2509	210756	27599	10036	0	0	0
2550	2428.13	62.92	2304	193536	25344	9216	0	0	0
2551	2428.97	76.39	1902	159768	20922	7608	0	0	0
2552	2429.81	83.9	1890	158760	20790	7560	0	0	0
2553	2430.65	59.83	1870	157080	20570	7480	0	0	0
2554	2431.49	54.51	1751	147084	19261	7004	0	0	0
2555	2432.33	38.27	1263	106092	13893	5052	0	0	0
2556	2433.17	44.15	1238	103992	13618	4952	0	0	0
2557	2434.01	116.69	1050	93450	10500	0	0	0	0
2558	2434.85	86.05	963	85707	9630	0	0	0	0
2559	2435.69	70.09	769	68441	7690	0	0	0	0
2560	2436.53	80.58	529	47081	5290	0	0	0	0
2561	2437.37	29.21	381	33909	3810	0	0	0	0
2562	2438.21	25.24	175	17150	0	0	0	0	0
2563	2439.05	26.88	143	14014	0	0	0	0	0
2564	2439.89	39.33	122	11956	0	0	0	0	0
2565	2440.73	31.18	111	10878	0	0	0	0	0
2566	2441.57	27.48	97	9603	0	0	0	0	0
2567	2442.41	22.99	95	9405	0	0	0	0	0
2568	2443.25	21.15	76	7524	0	0	0	0	0
2569	2444.08	27.75	60	5940	0	0	0	0	0
2570	2444.92	31.21	51	5049	0	0	0	0	0
2571	2445.76	27.44	52	5148	0	0	0	0	0
2572	2446.6	39.97	53	5247	0	0	0	0	0
2573	2447.44	41.79	61	6039	0	0	0	0	0
2574	2448.28	19.39	63	6237	0	0	0	0	0
2575	2449.12	28.01	100	9900	0	0	0	0	0
2576	2449.96	26.44	102	10098	0	0	0	0	0
2577	2450.8	29.96	98	9702	0	0	0	0	0
2578	2451.64	29.85	92	9108	0	0	0	0	0
2579	2452.48	20.36	85	8415	0	0	0	0	0
2580	2453.32	13.94	81	8019	0	0	0	0	0
2581	2454.16	16.98	79	7821	0	0	0	0	0
2582	2455	11.62	83	8217	0	0	0	0	0
2583	2455.84	14.24	81	8019	0	0	0	0	0
2584	2456.68	11.31	95	9405	0	0	0	0	0
2585	2457.52	7.96	100	9900	0	0	0	0	0
2586	2458.36	10.23	120	11880	0	0	0	0	0
2587	2459.2	65.62	165	16335	0	0	0	0	0
2588	2460.04	37.69	209	20691	0	0	0	0	0
2589	2460.88	40.12	208	20592	0	0	0	0	0
2590	2461.72	58.84	209	20691	0	0	0	0	0
2591	2462.56	65.94	210	20790	0	0	0	0	0
2592	2463.4	42.8	211	20889	0	0	0	0	0
2593	2464.24	48.49	205	20295	0	0	0	0	0
2594	2465.08	52.73	186	18414	0	0	0	0	0
2595	2465.92	45.59	169	16731	0	0	0	0	0
2596	2466.76	61.75	163	16137	0	0	0	0	0
2597	2467.6	54.18	160	15840	0	0	0	0	0
2598	2468.44	34.99	154	15246	0	0	0	0	0
2599	2469.28	36.41	152	15048	0	0	0	0	0
2600	2470.12	25.02	150	14850	0	0	0	0	0
2601	2470.96	21.48	137	13563	0	0	0	0	0
2602	2471.8	17.87	132	13068	0	0	0	0	0
2603	2472.64	29.8	129	12771	0	0	0	0	0
2604	2473.48	15.91	121	11979	0	0	0	0	0
2605	2474.32	13.27	105	10395	0	0	0	0	0
2606	2475.16	15.45	72	7128	0	0	0	0	0
2607	2476	14.22	63	6237	0	0	0	0	0
2608	2476.84	19.07	59	5841	0	0	0	0	0
2609	2477.68	18.42	51	5049	0	0	0	0	0
2610	2478.52	22.95	48	4752	0	0	0	0	0
2611	2479.36	19.81	47	4653	0	0	0	0	0
2612	2480.2	40.45	46	4554	0	0	0	0	0
2613	2481.04	58.95	48	4752	0	0	0	0	0
2614	2481.88	66.26	49	4851	0	0	0	0	0
2615	2482.72	45.14	51	5049	0	0	0	0	0
2616	2483.56	51.21	52	5148	0	0	0	0	0
2617	2484.4	40.81	49	4851	0	0	0	0	0
2618	2485.24	44.72	48	4752	0	0	0	0	0
2619	2486.08	31.29	47	4653	0	0	0	0	0
2620	2486.92	42.45	47	4653	0	0	0	0	0
2621	2487.76	37.12	46	4554	0	0	0	0	0
2622	2488.6	28.65	46	4554	0	0	0	0	0
2623	2489.44	25.29	47	4653	0	0	0	0	0
2624	2490.28	28.37	49	4851	0	0	0	0	0
2625	2491.12	26.01	51	5049	0	0	0	0	0
2626	2491.96	19.55	50	4950	0	0	0	0	0
2627	2492.8	11.98	55	5445	0	0	0	0	0
2628	2493.64	14.32	61	6039	0	0	0	0	0
2629	2494.48	17.04	65	6435	0	0	0	0	0
2630	2495.32	23.42	67	6633	0	0	0	0	0
2631	2496.16	17.27	77	7623	0	0	0	0	0
2632	2497	18.48	75	7425	0	0	0	0	0
2633	2497.84	15.33	73	7227	0	0	0	0	0
2634	2498.68	14.04	73	7227	0	0	0	0	0
2635	2499.52	17.12	74	7326	0	0	0	0	0
2636	2500.36	14.99	75	7425	0	0	0	0	0
2637	2501.2	15.05	75	7425	0	0	0	0	0
2638	2502.04	12.55	76	7524	0	0	0	0	0
2639	2502.88	18.7	77	7623	0	0	0	0	0
2640	2503.72	20.97	78	7722	0	0	0	0	0
2641	2504.56	40.92	77	7623	0	0	0	0	0
2642	2505.4	41.97	75	7425	0	0	0	0	0
2643	2506.23	34.47	76	7524	0	0	0	0	0
2644	2507.07	29.44	74	7326	0	0	0	0	0
2645	2507.91	25.65	74	7326	0	0	0	0	0
2646	2508.75	19.09	75	7425	0	0	0	0	0
2647	2509.59	17	77	7623	0	0	0	0	0
2648	2510.43	30.11	76	7524	0	0	0	0	0
2649	2511.27	20.79	74	7326	0	0	0	0	0
2650	2512.11	17.58	72	7128	0	0	0	0	0
2651	2512.95	18.55	73	7227	0	0	0	0	0
2652	2513.79	20.46	78	7722	0	0	0	0	0
2653	2514.63	20.31	86	8514	0	0	0	0	0
2654	2515.47	26.94	85	8415	0	0	0	0	0
2655	2516.31	22.31	86	8514	0	0	0	0	0
2656	2517.15	13.56	87	8613	0	0	0	0	0
2657	2517.99	19.65	88	8712	0	0	0	0	0
2658	2518.83	17.9	89	8811	0	0	0	0	0
2659	2519.67	14.29	88	8712	0	0	0	0	0
2660	2520.43	13.2	81	8019	0	0	0	0	0
2661	2520.5	16.86	72	7128	0	0	0	0	0
2662	2521.34	19.85	64	6336	0	0	0	0	0
2663	2522.18	22.62	53	5247	0	0	0	0	0
2664	2523.02	22.87	50	4950	0	0	0	0	0
2665	2523.86	25.26	49	4851	0	0	0	0	0
2666	2524.7	22.01	54	5346	0	0	0	0	0
2667	2525.54	23.21	56	5544	0	0	0	0	0
2668	2526.38	18.44	55	5445	0	0	0	0	0
2669	2527.76	15.51	52	5148	0	0	0	0	0
2670	2528.06	46.09	48	4752	0	0	0	0	0
2671	2528.9	46.57	45	4455	0	0	0	0	0
2672	2529.74	44.28	44	4356	0	0	0	0	0
2673	2530.57	29.27	43	4257	0	0	0	0	0
2674	2531.41	24.01	41	4059	0	0	0	0	0
2675	2532.25	23.03	37	3663	0	0	0	0	0
2676	2533.09	18.95	36	3564	0	0	0	0	0
2677	2533.93	20.75	37	3663	0	0	0	0	0
2678	2534.77	18.04	37	3663	0	0	0	0	0
2679	2535.61	20.24	38	3762	0	0	0	0	0
2680	2536.45	23.53	40	3960	0	0	0	0	0
2681	2537.29	23.97	41	4059	0	0	0	0	0
2682	2538.13	26.24	57	5643	0	0	0	0	0
2683	2538.97	25.86	79	7821	0	0	0	0	0
2684	2539.81	26.84	94	9306	0	0	0	0	0
2685	2540.65	25.02	105	10395	0	0	0	0	0
2686	2541.49	18.31	108	10692	0	0	0	0	0
2687	2542.33	23.42	106	10494	0	0	0	0	0
2688	2543.17	21.44	99	9801	0	0	0	0	0
2689	2544.01	20.82	92	9108	0	0	0	0	0
2690	2544.85	20.61	86	8514	0	0	0	0	0
2691	2545.69	18.26	84	8316	0	0	0	0	0
2692	2546.53	18.62	83	8217	0	0	0	0	0
2693	2547.36	20.55	81	8019	0	0	0	0	0
2694	2548.2	15.65	76	7524	0	0	0	0	0
2695	2549.04	12.38	74	7326	0	0	0	0	0
2696	2294.76	8.41	73	7227	0	0	0	0	0
2697	2549.76	18.75	72	7128	0	0	0	0	0
2698	2549.76	21.3	73	7227	0	0	0	0	0
2699	2552.4	47.05	76	7524	0	0	0	0	0
2700	2553.23	22.88	77	7623	0	0	0	0	0
2701	2554.08	43.33	79	7821	0	0	0	0	0
2702	2554.92	31.6	84	8316	0	0	0	0	0
2703	2555.76	18.86	87	8613	0	0	0	0	0
2704	2556.6	20.34	89	8811	0	0	0	0	0
2705	2557.44	15.47	91	9009	0	0	0	0	0
2706	2558.28	25.68	110	10890	0	0	0	0	0
2707	2559.12	22.64	120	11880	0	0	0	0	0
2708	2559.96	18.97	116	11484	0	0	0	0	0
2709	2560.8	17.36	115	11385	0	0	0	0	0
2710	2561.64	17.68	113	11187	0	0	0	0	0
2711	2562.48	20.48	111	10989	0	0	0	0	0
2712	2563.32	19.76	99	9801	0	0	0	0	0
2713	2564.16	19.98	98	9702	0	0	0	0	0
2714	2565	19.7	95	9405	0	0	0	0	0
2715	2565.83	17.77	92	9108	0	0	0	0	0
2716	2566.67	21.66	89	8811	0	0	0	0	0
2717	2567.51	20.93	84	8316	0	0	0	0	0
2718	2568.35	22.16	82	8118	0	0	0	0	0
2719	2569.19	26.1	80	7920	0	0	0	0	0
2720	2570.03	28.03	79	7821	0	0	0	0	0
2721	2570.87	28.6	78	7722	0	0	0	0	0
2722	2571.71	27.23	72	7128	0	0	0	0	0
2723	2572.55	26.01	70	6930	0	0	0	0	0
2724	2573.39	19.57	68	6732	0	0	0	0	0
2725	2574.23	16.78	65	6435	0	0	0	0	0
2726	2574.94	18.06	64	6336	0	0	0	0	0
2727	2575.92	26.11	66	6534	0	0	0	0	0
2728	2576.75	33.53	75	7425	0	0	0	0	0
