********************************************************************************

Well:		BILABRI D2
Path:		Original Path
Hole:		
Start:		418.75(m)
End:			1640.25(m)
Date/Time:	Saturday, August 05, 2006 /08:22:37
********************************************************************************


DEPTH                   TCDX                    ROP_AVG                 GR1AX                   RACLX                   RPCHX                   
m                       degF                    m/hr                    API                     ohm.m                   ohm.m                   

1018.75                 -999.25                 28.32                   -999.25                 0.886                   0.677                   
1019.00                 100.4                   28.11                   90.5                    0.905                   0.720                   
1019.25                 -999.25                 28.02                   81.8                    0.915                   0.729                   
1019.50                 -999.25                 27.71                   86.4                    -999.25                 -999.25                 
1019.75                 -999.25                 27.37                   84.8                    0.912                   0.666                   
1020.00                 -999.25                 -999.25                 -999.25                 0.910                   0.681                   
1020.25                 -999.25                 27.27                   -999.25                 -999.25                 -999.25                 
1020.50                 -999.25                 27.04                   82.7                    0.900                   0.648                   
1020.75                 -999.25                 27.92                   86.0                    0.901                   0.644                   
1021.00                 -999.25                 27.57                   81.4                    0.903                   0.666                   
1021.25                 -999.25                 -999.25                 82.7                    -999.25                 -999.25                 
1021.50                 -999.25                 27.75                   -999.25                 0.916                   0.673                   
1021.75                 -999.25                 28.09                   90.6                    0.920                   0.689                   
1022.00                 -999.25                 27.96                   -999.25                 -999.25                 -999.25                 
1022.25                 -999.25                 28.26                   94.0                    0.941                   0.697                   
1022.50                 -999.25                 27.72                   89.4                    0.947                   0.689                   
1022.75                 -999.25                 -999.25                 89.0                    -999.25                 -999.25                 
1023.00                 -999.25                 27.13                   -999.25                 -999.25                 -999.25                 
1023.25                 -999.25                 28.40                   92.3                    0.937                   0.745                   
1023.50                 -999.25                 29.79                   -999.25                 0.954                   0.659                   
1023.75                 -999.25                 28.61                   89.0                    -999.25                 -999.25                 
1024.00                 -999.25                 -999.25                 89.0                    0.940                   0.704                   
1024.25                 -999.25                 27.59                   -999.25                 0.917                   0.697                   
1024.50                 -999.25                 26.78                   85.6                    -999.25                 -999.25                 
1024.75                 -999.25                 27.39                   87.3                    0.905                   0.659                   
1025.00                 -999.25                 27.84                   -999.25                 0.895                   0.689                   
1025.25                 -999.25                 27.87                   95.7                    -999.25                 -999.25                 
1025.50                 -999.25                 -999.25                 -999.25                 0.887                   0.673                   
1025.75                 -999.25                 29.80                   88.1                    0.879                   0.659                   
1026.00                 -999.25                 43.21                   90.6                    -999.25                 -999.25                 
1026.25                 -999.25                 32.72                   -999.25                 -999.25                 -999.25                 
1026.50                 -999.25                 30.52                   91.9                    0.864                   0.630                   
1026.75                 -999.25                 29.78                   -999.25                 0.854                   0.637                   
1027.00                 -999.25                 -999.25                 86.4                    -999.25                 -999.25                 
1027.25                 -999.25                 27.60                   93.1                    0.853                   0.637                   
1027.50                 -999.25                 26.00                   -999.25                 0.860                   0.637                   
1027.75                 -999.25                 26.54                   91.0                    -999.25                 -999.25                 
1028.00                 -999.25                 27.40                   94.4                    0.886                   0.689                   
1028.25                 -999.25                 -999.25                 -999.25                 0.905                   0.689                   
1028.50                 -999.25                 28.63                   93.1                    -999.25                 -999.25                 
1028.75                 -999.25                 27.60                   96.5                    0.928                   0.673                   
1029.00                 -999.25                 26.96                   -999.25                 0.945                   0.729                   
1029.25                 100.4                   29.03                   -999.25                 -999.25                 -999.25                 
1029.50                 -999.25                 25.39                   95.7                    0.968                   0.720                   
1029.75                 -999.25                 -999.25                 96.1                    0.965                   0.720                   
1030.00                 -999.25                 23.11                   90.6                    -999.25                 -999.25                 
1030.25                 -999.25                 19.86                   -999.25                 0.954                   0.689                   
1030.50                 -999.25                 19.24                   89.0                    -999.25                 -999.25                 
1030.75                 -999.25                 20.46                   -999.25                 0.946                   0.754                   
1031.00                 -999.25                 -999.25                 94.0                    -999.25                 -999.25                 
1031.25                 -999.25                 20.92                   95.2                    0.941                   0.771                   
1031.50                 -999.25                 22.29                   -999.25                 0.936                   0.689                   
1031.75                 -999.25                 22.92                   97.8                    -999.25                 -999.25                 
1032.00                 -999.25                 22.73                   95.7                    0.882                   0.659                   
1032.25                 -999.25                 22.71                   -999.25                 0.868                   0.666                   
1032.50                 -999.25                 -999.25                 88.5                    0.860                   0.637                   
1032.75                 -999.25                 23.00                   91.0                    -999.25                 -999.25                 
1033.00                 -999.25                 22.71                   -999.25                 0.846                   0.704                   
1033.25                 -999.25                 23.85                   89.0                    -999.25                 -999.25                 
1033.50                 -999.25                 17.40                   85.2                    0.755                   0.697                   
1033.75                 -999.25                 -999.25                 -999.25                 0.717                   0.450                   
1034.00                 -999.25                 21.32                   87.3                    0.659                   0.515                   
1034.25                 -999.25                 27.99                   79.7                    -999.25                 -999.25                 
1034.50                 -999.25                 30.99                   -999.25                 0.636                   0.509                   
1034.75                 -999.25                 26.98                   77.2                    -999.25                 -999.25                 
1035.00                 -999.25                 23.91                   74.7                    0.589                   0.468                   
1035.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1035.50                 -999.25                 21.54                   85.0                    0.569                   0.487                   
1035.75                 -999.25                 19.56                   -999.25                 0.571                   0.455                   
1036.00                 -999.25                 19.61                   95.2                    0.577                   0.455                   
1036.25                 -999.25                 20.29                   74.7                    0.578                   0.471                   
1036.50                 -999.25                 20.80                   70.1                    -999.25                 -999.25                 
1036.75                 100.4                   -999.25                 55.4                    0.575                   0.445                   
1037.00                 -999.25                 20.91                   -999.25                 -999.25                 -999.25                 
1037.25                 -999.25                 21.91                   -999.25                 0.574                   0.498                   
1037.50                 -999.25                 23.31                   62.1                    0.586                   0.445                   
1037.75                 -999.25                 22.82                   60.8                    0.593                   0.468                   
1038.00                 -999.25                 -999.25                 -999.25                 0.607                   0.382                   
1038.25                 -999.25                 16.73                   53.2                    0.612                   0.362                   
1038.50                 -999.25                 20.04                   61.5                    -999.25                 -999.25                 
1038.75                 100.4                   130.31                  67.6                    -999.25                 -999.25                 
1039.00                 -999.25                 66.43                   -999.25                 -999.25                 -999.25                 
1039.25                 -999.25                 140.57                  -999.25                 -999.25                 -999.25                 
1039.50                 -999.25                 -999.25                 -999.25                 0.627                   0.498                   
1039.75                 -999.25                 134.32                  -999.25                 0.617                   0.544                   
1040.00                 100.4                   86.38                   71.8                    -999.25                 -999.25                 
1040.25                 -999.25                 57.25                   70.9                    -999.25                 -999.25                 
1040.50                 -999.25                 31.07                   -999.25                 -999.25                 0.509                   
1040.75                 -999.25                 -999.25                 -999.25                 -999.25                 1.649                   
1041.00                 -999.25                 30.52                   -999.25                 -999.25                 -999.25                 
1041.25                 -999.25                 29.83                   -999.25                 -999.25                 -999.25                 
1041.50                 -999.25                 29.43                   94.4                    0.534                   0.526                   
1041.75                 -999.25                 29.68                   -999.25                 -999.25                 -999.25                 
1042.00                 -999.25                 30.13                   105.7                   0.591                   -999.25                 
1042.25                 -999.25                 -999.25                 106.1                   0.661                   -999.25                 
1042.50                 -999.25                 30.57                   -999.25                 -999.25                 -999.25                 
1042.75                 -999.25                 31.01                   147.5                   0.719                   0.582                   
1043.00                 -999.25                 32.74                   -999.25                 -999.25                 -999.25                 
1043.25                 -999.25                 34.05                   82.7                    0.725                   0.613                   
1043.50                 -999.25                 -999.25                 86.2                    0.731                   0.619                   
1043.75                 -999.25                 33.97                   87.5                    0.732                   0.630                   
1044.00                 -999.25                 31.72                   81.0                    0.735                   0.637                   
1044.25                 -999.25                 28.83                   77.6                    0.739                   0.623                   
1044.50                 -999.25                 27.08                   -999.25                 -999.25                 -999.25                 
1044.75                 -999.25                 28.00                   81.4                    0.749                   0.595                   
1045.00                 -999.25                 -999.25                 92.7                    -999.25                 -999.25                 
1045.25                 -999.25                 28.89                   -999.25                 0.748                   0.630                   
1045.50                 -999.25                 29.79                   87.3                    -999.25                 -999.25                 
1045.75                 -999.25                 34.34                   82.2                    0.739                   0.630                   
1046.00                 -999.25                 35.49                   -999.25                 0.733                   0.697                   
1046.25                 -999.25                 -999.25                 71.8                    0.736                   0.602                   
1046.50                 -999.25                 32.90                   77.2                    -999.25                 -999.25                 
1046.75                 -999.25                 30.63                   -999.25                 0.748                   0.492                   
1047.00                 -999.25                 29.25                   83.5                    0.741                   0.445                   
1047.25                 -999.25                 27.93                   91.9                    0.725                   0.550                   
1047.50                 -999.25                 10.05                   -999.25                 0.761                   0.487                   
1047.75                 -999.25                 -999.25                 91.7                    0.770                   0.681                   
1048.00                 -999.25                 14.07                   93.6                    -999.25                 -999.25                 
1048.25                 -999.25                 17.83                   -999.25                 0.832                   0.680                   
1048.50                 100.4                   21.56                   108.2                   -999.25                 -999.25                 
1048.75                 -999.25                 22.69                   103.1                   0.836                   0.569                   
1049.00                 -999.25                 21.06                   -999.25                 0.835                   0.602                   
1049.25                 -999.25                 -999.25                 102.0                   0.840                   0.651                   
1049.50                 -999.25                 14.48                   99.0                    0.842                   0.637                   
1049.75                 -999.25                 15.22                   102.8                   0.833                   0.666                   
1050.00                 -999.25                 18.60                   105.7                   -999.25                 -999.25                 
1050.25                 -999.25                 20.68                   -999.25                 0.834                   0.666                   
1050.50                 -999.25                 -999.25                 105.3                   0.839                   0.681                   
1050.75                 -999.25                 24.07                   102.4                   0.847                   0.689                   
1051.00                 -999.25                 23.70                   101.1                   0.861                   0.651                   
1051.25                 -999.25                 23.68                   101.5                   0.849                   0.729                   
1051.50                 -999.25                 24.24                   -999.25                 -999.25                 -999.25                 
1051.75                 -999.25                 24.56                   99.4                    -999.25                 -999.25                 
1052.00                 -999.25                 -999.25                 104.9                   0.868                   0.651                   
1052.25                 -999.25                 25.21                   -999.25                 0.864                   0.745                   
1052.50                 -999.25                 26.22                   103.6                   0.887                   0.619                   
1052.75                 -999.25                 27.00                   102.5                   0.895                   0.779                   
1053.00                 -999.25                 25.63                   -999.25                 0.911                   0.717                   
1053.25                 -999.25                 -999.25                 102.2                   0.917                   0.729                   
1053.50                 -999.25                 25.44                   100.7                   0.940                   0.712                   
1053.75                 -999.25                 24.90                   104.0                   0.955                   0.737                   
1054.00                 -999.25                 25.30                   102.8                   -999.25                 -999.25                 
1054.25                 -999.25                 25.49                   -999.25                 0.957                   0.737                   
1054.50                 -999.25                 25.65                   102.0                   0.960                   0.729                   
1054.75                 -999.25                 -999.25                 94.4                    -999.25                 -999.25                 
1055.00                 -999.25                 25.63                   96.9                    0.994                   0.689                   
1055.25                 -999.25                 25.64                   -999.25                 1.001                   0.779                   
1055.50                 -999.25                 25.98                   103.2                   1.006                   0.762                   
1055.75                 -999.25                 26.05                   99.9                    1.001                   0.824                   
1056.00                 -999.25                 -999.25                 97.3                    -999.25                 -999.25                 
1056.25                 -999.25                 26.13                   101.1                   1.011                   0.806                   
1056.50                 100.4                   23.65                   -999.25                 1.019                   0.720                   
1056.75                 -999.25                 22.68                   100.3                   1.030                   0.745                   
1057.00                 -999.25                 21.84                   96.1                    1.033                   0.788                   
1057.25                 -999.25                 22.00                   97.3                    -999.25                 -999.25                 
1057.50                 -999.25                 -999.25                 99.0                    1.032                   0.806                   
1057.75                 -999.25                 22.75                   -999.25                 1.027                   0.771                   
1058.00                 -999.25                 22.65                   -999.25                 -999.25                 -999.25                 
1058.25                 -999.25                 23.20                   99.6                    0.991                   0.720                   
1058.50                 -999.25                 23.72                   -999.25                 0.965                   0.737                   
1058.75                 -999.25                 -999.25                 102.8                   0.924                   0.754                   
1059.00                 -999.25                 23.66                   99.0                    0.908                   0.623                   
1059.25                 -999.25                 23.39                   -999.25                 -999.25                 -999.25                 
1059.50                 -999.25                 23.41                   102.8                   0.862                   0.666                   
1059.75                 -999.25                 29.34                   -999.25                 0.830                   0.659                   
1060.00                 -999.25                 27.88                   94.8                    0.798                   0.569                   
1060.25                 -999.25                 -999.25                 101.1                   0.786                   0.557                   
1060.50                 -999.25                 26.24                   104.0                   0.812                   0.637                   
1060.75                 -999.25                 25.58                   103.2                   0.836                   0.659                   
1061.00                 -999.25                 25.10                   -999.25                 0.872                   0.616                   
1061.25                 -999.25                 24.42                   99.9                    0.888                   0.644                   
1061.50                 -999.25                 23.71                   -999.25                 -999.25                 -999.25                 
1061.75                 -999.25                 -999.25                 105.9                   0.920                   0.779                   
1062.00                 -999.25                 23.45                   -999.25                 0.896                   0.704                   
1062.25                 -999.25                 23.30                   105.1                   0.884                   0.630                   
1062.50                 -999.25                 23.52                   96.5                    0.847                   0.712                   
1062.75                 -999.25                 23.50                   99.4                    0.826                   0.689                   
1063.00                 -999.25                 -999.25                 102.8                   0.775                   0.651                   
1063.25                 -999.25                 23.26                   103.2                   0.757                   0.492                   
1063.50                 -999.25                 22.99                   95.7                    -999.25                 -999.25                 
1063.75                 -999.25                 21.16                   99.9                    0.785                   0.498                   
1064.00                 100.4                   16.59                   -999.25                 0.807                   0.576                   
1064.25                 -999.25                 13.28                   104.5                   0.842                   0.637                   
1064.50                 -999.25                 -999.25                 100.3                   0.848                   0.602                   
1064.75                 -999.25                 9.96                    98.6                    0.876                   0.582                   
1065.00                 -999.25                 11.71                   101.1                   0.872                   0.623                   
1065.25                 -999.25                 16.84                   97.3                    0.865                   0.651                   
1065.50                 -999.25                 21.83                   107.4                   0.882                   0.635                   
1065.75                 -999.25                 -999.25                 95.5                    -999.25                 -999.25                 
1066.00                 -999.25                 23.51                   96.6                    0.897                   0.749                   
1066.25                 -999.25                 24.86                   99.4                    -999.25                 0.666                   
1066.50                 -999.25                 26.49                   99.9                    -999.25                 -999.25                 
1066.75                 -999.25                 12.16                   -999.25                 0.911                   0.712                   
1067.00                 -999.25                 14.60                   -999.25                 0.909                   0.720                   
1067.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1067.50                 96.4                    25.26                   88.5                    -999.25                 -999.25                 
1067.75                 -999.25                 76.20                   86.0                    0.908                   0.720                   
1068.00                 -999.25                 69.00                   -999.25                 0.903                   0.704                   
1068.25                 96.4                    65.77                   83.5                    0.881                   0.666                   
1068.50                 -999.25                 -999.25                 85.2                    -999.25                 -999.25                 
1068.75                 -999.25                 21.73                   -999.25                 -999.25                 -999.25                 
1069.00                 -999.25                 15.24                   79.3                    0.851                   0.662                   
1069.25                 -999.25                 13.73                   -999.25                 -999.25                 -999.25                 
1069.50                 -999.25                 13.16                   92.7                    0.862                   0.623                   
1069.75                 -999.25                 14.75                   96.5                    0.878                   0.644                   
1070.00                 -999.25                 -999.25                 91.9                    -999.25                 -999.25                 
1070.25                 -999.25                 23.18                   101.1                   0.893                   0.637                   
1070.50                 -999.25                 57.21                   -999.25                 0.894                   0.651                   
1070.75                 -999.25                 95.09                   -999.25                 -999.25                 -999.25                 
1071.00                 -999.25                 23.18                   102.4                   0.907                   0.704                   
1071.25                 -999.25                 57.21                   105.3                   0.924                   0.720                   
1071.50                 -999.25                 -999.25                 103.2                   -999.25                 -999.25                 
1071.75                 -999.25                 65.77                   -999.25                 0.900                   0.681                   
1072.00                 -999.25                 21.73                   96.1                    -999.25                 -999.25                 
1072.25                 -999.25                 15.24                   -999.25                 0.867                   0.673                   
1072.50                 -999.25                 13.73                   95.7                    0.842                   0.681                   
1072.75                 -999.25                 -999.25                 91.5                    0.829                   0.666                   
1073.00                 -999.25                 13.16                   -999.25                 -999.25                 -999.25                 
1073.25                 -999.25                 16.22                   99.9                    0.822                   0.659                   
1073.50                 -999.25                 15.00                   97.3                    -999.25                 -999.25                 
1073.75                 -999.25                 17.87                   -999.25                 0.910                   0.609                   
1074.00                 -999.25                 18.25                   96.1                    1.025                   0.862                   
1074.25                 -999.25                 -999.25                 105.7                   -999.25                 -999.25                 
1074.50                 -999.25                 20.59                   -999.25                 1.099                   1.101                   
1074.75                 -999.25                 18.81                   109.1                   -999.25                 -999.25                 
1075.00                 -999.25                 19.34                   104.0                   1.195                   0.953                   
1075.25                 -999.25                 21.96                   -999.25                 -999.25                 -999.25                 
1075.50                 -999.25                 -999.25                 -999.25                 1.089                   0.720                   
1075.75                 -999.25                 16.95                   107.8                   -999.25                 -999.25                 
1076.00                 -999.25                 17.64                   96.9                    1.075                   0.737                   
1076.25                 -999.25                 16.28                   -999.25                 1.072                   0.762                   
1076.50                 -999.25                 17.40                   101.1                   1.065                   0.729                   
1076.75                 -999.25                 18.96                   94.4                    1.063                   0.697                   
1077.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1077.25                 -999.25                 12.61                   90.2                    -999.25                 -999.25                 
1077.50                 -999.25                 14.86                   97.8                    1.058                   0.720                   
1077.75                 -999.25                 16.05                   -999.25                 1.067                   0.729                   
1078.00                 -999.25                 18.91                   99.4                    -999.25                 -999.25                 
1078.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1078.50                 -999.25                 19.36                   97.3                    1.042                   0.779                   
1078.75                 -999.25                 19.38                   -999.25                 1.053                   0.754                   
1079.00                 -999.25                 21.30                   93.6                    1.042                   0.745                   
1079.25                 -999.25                 21.29                   96.5                    -999.25                 -999.25                 
1079.50                 -999.25                 18.45                   -999.25                 1.041                   0.681                   
1079.75                 96.4                    -999.25                 100.7                   -999.25                 -999.25                 
1080.00                 -999.25                 17.37                   99.0                    1.022                   0.704                   
1080.25                 -999.25                 17.99                   -999.25                 1.004                   0.712                   
1080.50                 -999.25                 19.40                   98.6                    -999.25                 -999.25                 
1080.75                 -999.25                 21.09                   -999.25                 0.992                   0.651                   
1081.00                 -999.25                 -999.25                 96.9                    0.994                   0.644                   
1081.25                 -999.25                 21.60                   99.0                    1.038                   0.807                   
1081.50                 -999.25                 17.26                   -999.25                 1.071                   0.797                   
1081.75                 -999.25                 13.30                   97.4                    1.070                   0.788                   
1082.00                 -999.25                 10.90                   -999.25                 -999.25                 -999.25                 
1082.25                 -999.25                 12.76                   98.6                    1.073                   0.779                   
1082.50                 -999.25                 -999.25                 94.8                    1.068                   0.788                   
1082.75                 -999.25                 16.06                   92.7                    1.070                   0.720                   
1083.00                 -999.25                 18.75                   93.6                    1.083                   0.779                   
1083.25                 -999.25                 19.86                   99.9                    -999.25                 -999.25                 
1083.50                 -999.25                 20.76                   98.6                    1.085                   0.797                   
1083.75                 -999.25                 21.42                   -999.25                 1.063                   0.881                   
1084.00                 -999.25                 -999.25                 89.0                    -999.25                 -999.25                 
1084.25                 -999.25                 21.69                   93.6                    1.050                   0.852                   
1084.50                 -999.25                 21.63                   -999.25                 1.040                   0.843                   
1084.75                 -999.25                 21.49                   94.8                    -999.25                 -999.25                 
1085.00                 -999.25                 20.83                   94.8                    1.020                   0.720                   
1085.25                 -999.25                 -999.25                 -999.25                 1.010                   0.712                   
1085.50                 -999.25                 20.38                   -999.25                 -999.25                 -999.25                 
1085.75                 -999.25                 19.95                   85.6                    0.995                   0.704                   
1086.00                 -999.25                 19.65                   96.1                    0.987                   0.745                   
1086.25                 96.4                    19.54                   92.3                    -999.25                 -999.25                 
1086.50                 -999.25                 19.56                   98.2                    0.988                   0.729                   
1086.75                 -999.25                 -999.25                 -999.25                 0.986                   0.762                   
1087.00                 -999.25                 19.54                   97.3                    -999.25                 -999.25                 
1087.25                 -999.25                 19.34                   90.6                    0.979                   0.731                   
1087.50                 -999.25                 19.07                   -999.25                 0.958                   0.689                   
1087.75                 -999.25                 18.93                   90.9                    -999.25                 -999.25                 
1088.00                 -999.25                 -999.25                 99.2                    0.950                   0.762                   
1088.25                 -999.25                 18.84                   -999.25                 0.959                   0.689                   
1088.50                 -999.25                 18.79                   95.7                    0.948                   0.762                   
1088.75                 -999.25                 18.76                   94.4                    0.957                   0.712                   
1089.00                 -999.25                 18.29                   -999.25                 -999.25                 -999.25                 
1089.25                 -999.25                 17.73                   93.6                    0.947                   0.704                   
1089.50                 -999.25                 -999.25                 89.8                    -999.25                 -999.25                 
1089.75                 -999.25                 17.51                   -999.25                 0.950                   0.689                   
1090.00                 -999.25                 17.33                   94.4                    0.957                   0.689                   
1090.25                 -999.25                 17.47                   94.0                    0.959                   0.729                   
1090.50                 -999.25                 15.30                   97.3                    -999.25                 -999.25                 
1090.75                 -999.25                 -999.25                 95.7                    0.961                   0.697                   
1091.00                 -999.25                 14.16                   -999.25                 0.968                   0.644                   
1091.25                 -999.25                 13.56                   -999.25                 -999.25                 -999.25                 
1091.50                 -999.25                 13.80                   96.5                    0.956                   0.727                   
1091.75                 -999.25                 15.36                   99.0                    0.963                   0.651                   
1092.00                 -999.25                 17.33                   94.0                    0.956                   0.681                   
1092.25                 96.4                    -999.25                 98.6                    -999.25                 -999.25                 
1092.50                 -999.25                 17.60                   95.0                    0.947                   0.693                   
1092.75                 -999.25                 16.98                   -999.25                 -999.25                 -999.25                 
1093.00                 -999.25                 16.83                   102.0                   0.935                   0.674                   
1093.25                 -999.25                 16.50                   102.4                   -999.25                 -999.25                 
1093.50                 -999.25                 15.99                   100.3                   0.906                   0.674                   
1093.75                 -999.25                 -999.25                 106.6                   0.890                   0.666                   
1094.00                 -999.25                 15.73                   101.1                   0.883                   0.644                   
1094.25                 -999.25                 12.41                   97.8                    0.873                   0.651                   
1094.50                 -999.25                 10.26                   98.2                    0.870                   0.644                   
1094.75                 -999.25                 9.00                    95.2                    -999.25                 -999.25                 
1095.00                 -999.25                 -999.25                 -999.25                 0.872                   0.623                   
1095.25                 96.4                    10.40                   97.8                    0.875                   0.609                   
1095.50                 -999.25                 15.75                   97.1                    0.866                   0.659                   
1095.75                 -999.25                 19.22                   -999.25                 0.863                   0.623                   
